Customer Question,Frappe Query
"List every 3D Printing Job entry that has job_id, material_used, completion_time, print_quality set to '4091'?","docs = frappe.get_all(""3D Printing Job"", filters={""job_id, material_used, completion_time, print_quality"": ""4091""})"
"Can you find all Telemedicine Consultation records where doctor_id, patient_id, diagnosis, prescription equals '4165'?","docs = frappe.get_all(""Telemedicine Consultation"", filters={""doctor_id, patient_id, diagnosis, prescription"": ""4165""})"
"Can you find all Autonomous Vehicle Log records where vehicle_id, route_taken, avg_speed, obstacle_encounters equals '5500'?","docs = frappe.get_all(""Autonomous Vehicle Log"", filters={""vehicle_id, route_taken, avg_speed, obstacle_encounters"": ""5500""})"
"List every Online Course Engagement entry that has course_id, user_id, completion_rate, avg_watch_time set to '7558'?","docs = frappe.get_all(""Online Course Engagement"", filters={""course_id, user_id, completion_rate, avg_watch_time"": ""7558""})"
"Can you find all Social Media Trend Analysis records where trend_id, platform, mentions, sentiment_score equals '4510'?","docs = frappe.get_all(""Social Media Trend Analysis"", filters={""trend_id, platform, mentions, sentiment_score"": ""4510""})"
"Can you find all Weather Forecast records where date, location, temperature, humidity, precipitation equals '7184'?","docs = frappe.get_all(""Weather Forecast"", filters={""date, location, temperature, humidity, precipitation"": ""7184""})"
"Can you find all Smart Traffic Light System records where intersection_id, congestion_index, optimization_status equals '8757'?","docs = frappe.get_all(""Smart Traffic Light System"", filters={""intersection_id, congestion_index, optimization_status"": ""8757""})"
"Fetch all Social Media Trend Analysis records where trend_id, platform, mentions, sentiment_score is '8893'?","docs = frappe.get_all(""Social Media Trend Analysis"", filters={""trend_id, platform, mentions, sentiment_score"": ""8893""})"
"Can you find all AI-Based Mental Health Assistance records where session_id, sentiment_analysis, AI_response equals '2554'?","docs = frappe.get_all(""AI-Based Mental Health Assistance"", filters={""session_id, sentiment_analysis, AI_response"": ""2554""})"
"Show me all Cryptocurrency Exchange Rate documents with currency_pair, exchange_rate, volume, timestamp matching '1534'?","docs = frappe.get_all(""Cryptocurrency Exchange Rate"", filters={""currency_pair, exchange_rate, volume, timestamp"": ""1534""})"
"Show me all AI-Powered Career Coaching documents with user_id, skill_gap_analysis, course_recommendation matching '2576'?","docs = frappe.get_all(""AI-Powered Career Coaching"", filters={""user_id, skill_gap_analysis, course_recommendation"": ""2576""})"
"Can you find all Quantum Computing Experiment records where experiment_id, qubits_used, result, success_rate equals '9614'?","docs = frappe.get_all(""Quantum Computing Experiment"", filters={""experiment_id, qubits_used, result, success_rate"": ""9614""})"
"List every Smart Home Automation entry that has device_id, action_triggered, time, success_status set to '2158'?","docs = frappe.get_all(""Smart Home Automation"", filters={""device_id, action_triggered, time, success_status"": ""2158""})"
"Fetch all EV Charging Station Usage records where station_id, energy_dispensed, peak_usage_time, location is '4165'?","docs = frappe.get_all(""EV Charging Station Usage"", filters={""station_id, energy_dispensed, peak_usage_time, location"": ""4165""})"
"List every Smart Home Automation entry that has device_id, action_triggered, time, success_status set to '5280'?","docs = frappe.get_all(""Smart Home Automation"", filters={""device_id, action_triggered, time, success_status"": ""5280""})"
"List every Telemedicine Consultation entry that has doctor_id, patient_id, diagnosis, prescription set to '9395'?","docs = frappe.get_all(""Telemedicine Consultation"", filters={""doctor_id, patient_id, diagnosis, prescription"": ""9395""})"
"Show me all Cryptocurrency Exchange Rate documents with currency_pair, exchange_rate, volume, timestamp matching '8768'?","docs = frappe.get_all(""Cryptocurrency Exchange Rate"", filters={""currency_pair, exchange_rate, volume, timestamp"": ""8768""})"
"List every AI-Powered Fraud Detection entry that has transaction_id, flagged_risk, fraud_score, decision set to '3527'?","docs = frappe.get_all(""AI-Powered Fraud Detection"", filters={""transaction_id, flagged_risk, fraud_score, decision"": ""3527""})"
"Fetch all AR/VR Training Session records where session_id, trainee_id, completion_status, feedback is '3769'?","docs = frappe.get_all(""AR/VR Training Session"", filters={""session_id, trainee_id, completion_status, feedback"": ""3769""})"
"List every Autonomous Ship Navigation entry that has ship_id, course_correction, efficiency_score set to '4227'?","docs = frappe.get_all(""Autonomous Ship Navigation"", filters={""ship_id, course_correction, efficiency_score"": ""4227""})"
"List every Personalized AI Recommendations entry that has user_id, recommended_items, engagement_rate set to '2305'?","docs = frappe.get_all(""Personalized AI Recommendations"", filters={""user_id, recommended_items, engagement_rate"": ""2305""})"
"Fetch all AI-Based Wildlife Tracking records where animal_id, movement_patterns, habitat_monitoring is '2980'?","docs = frappe.get_all(""AI-Based Wildlife Tracking"", filters={""animal_id, movement_patterns, habitat_monitoring"": ""2980""})"
"Fetch all Virtual Concert Engagement records where concert_id, attendance, engagement_score is '9669'?","docs = frappe.get_all(""Virtual Concert Engagement"", filters={""concert_id, attendance, engagement_score"": ""9669""})"
"Can you find all 5G Network Performance records where cell_tower_id, bandwidth, latency, signal_strength equals '4889'?","docs = frappe.get_all(""5G Network Performance"", filters={""cell_tower_id, bandwidth, latency, signal_strength"": ""4889""})"
"Show me all IoT-Based Water Quality Monitoring documents with sensor_id, contamination_level, safety_score matching '6593'?","docs = frappe.get_all(""IoT-Based Water Quality Monitoring"", filters={""sensor_id, contamination_level, safety_score"": ""6593""})"
"List every Blockchain-Based Voting entry that has voter_id, election_id, vote_status set to '4098'?","docs = frappe.get_all(""Blockchain-Based Voting"", filters={""voter_id, election_id, vote_status"": ""4098""})"
"Fetch all Quantum Algorithm Benchmark records where algorithm_id, computation_speed, success_rate is '6345'?","docs = frappe.get_all(""Quantum Algorithm Benchmark"", filters={""algorithm_id, computation_speed, success_rate"": ""6345""})"
"Can you find all 3D Printing Job records where job_id, material_used, completion_time, print_quality equals '4352'?","docs = frappe.get_all(""3D Printing Job"", filters={""job_id, material_used, completion_time, print_quality"": ""4352""})"
"Can you find all VR User Session records where user_id, session_duration, actions_taken, feedback_score equals '7684'?","docs = frappe.get_all(""VR User Session"", filters={""user_id, session_duration, actions_taken, feedback_score"": ""7684""})"
"List every Metaverse Virtual Land Transactions entry that has land_id, owner, sale_price, development_status set to '3515'?","docs = frappe.get_all(""Metaverse Virtual Land Transactions"", filters={""land_id, owner, sale_price, development_status"": ""3515""})"
"Can you find all Hyperloop Transportation Data records where ride_id, speed, passenger_capacity, travel_time equals '7096'?","docs = frappe.get_all(""Hyperloop Transportation Data"", filters={""ride_id, speed, passenger_capacity, travel_time"": ""7096""})"
"List every Hyperloop Transportation Data entry that has ride_id, speed, passenger_capacity, travel_time set to '6989'?","docs = frappe.get_all(""Hyperloop Transportation Data"", filters={""ride_id, speed, passenger_capacity, travel_time"": ""6989""})"
"Show me all IoT-Based Water Quality Monitoring documents with sensor_id, contamination_level, safety_score matching '8379'?","docs = frappe.get_all(""IoT-Based Water Quality Monitoring"", filters={""sensor_id, contamination_level, safety_score"": ""8379""})"
"List every AI Chatbot Interaction entry that has session_id, user_message, bot_response, sentiment set to '2312'?","docs = frappe.get_all(""AI Chatbot Interaction"", filters={""session_id, user_message, bot_response, sentiment"": ""2312""})"
"Fetch all AI-Assisted Legal Document Review records where case_id, flagged_sections, compliance_score is '6066'?","docs = frappe.get_all(""AI-Assisted Legal Document Review"", filters={""case_id, flagged_sections, compliance_score"": ""6066""})"
"Show me all AI-Powered Emergency Response documents with incident_id, response_time, severity_assessment matching '4543'?","docs = frappe.get_all(""AI-Powered Emergency Response"", filters={""incident_id, response_time, severity_assessment"": ""4543""})"
"List every AI-Optimized Electric Grid Storage entry that has battery_id, charge_cycle, energy_demand set to '6759'?","docs = frappe.get_all(""AI-Optimized Electric Grid Storage"", filters={""battery_id, charge_cycle, energy_demand"": ""6759""})"
"Show me all Smart Traffic Light System documents with intersection_id, congestion_index, optimization_status matching '9747'?","docs = frappe.get_all(""Smart Traffic Light System"", filters={""intersection_id, congestion_index, optimization_status"": ""9747""})"
"Can you find all AI Voice Assistant Logs records where interaction_id, sentiment_analysis, completion_status equals '2111'?","docs = frappe.get_all(""AI Voice Assistant Logs"", filters={""interaction_id, sentiment_analysis, completion_status"": ""2111""})"
"Show me all AI-Optimized Electric Grid Storage documents with battery_id, charge_cycle, energy_demand matching '3003'?","docs = frappe.get_all(""AI-Optimized Electric Grid Storage"", filters={""battery_id, charge_cycle, energy_demand"": ""3003""})"
"List every AR/VR Training Session entry that has session_id, trainee_id, completion_status, feedback set to '5863'?","docs = frappe.get_all(""AR/VR Training Session"", filters={""session_id, trainee_id, completion_status, feedback"": ""5863""})"
"Can you find all Smart Clothing Sensor Data records where sensor_id, user_activity, temperature_regulation equals '9908'?","docs = frappe.get_all(""Smart Clothing Sensor Data"", filters={""sensor_id, user_activity, temperature_regulation"": ""9908""})"
"Fetch all Synthetic Data Generation records where dataset_id, synthetic_ratio, accuracy is '1783'?","docs = frappe.get_all(""Synthetic Data Generation"", filters={""dataset_id, synthetic_ratio, accuracy"": ""1783""})"
"Fetch all Personalized AI Recommendations records where user_id, recommended_items, engagement_rate is '9415'?","docs = frappe.get_all(""Personalized AI Recommendations"", filters={""user_id, recommended_items, engagement_rate"": ""9415""})"
