Corrected Customer Question,Corrected Frappe Query
"Look up Budget Allocation records that have status marked as Paid and expense_amount marked as greater than 5000, along with customer_name, invoice_date, and expense_amount, ordered by creation in descending order.","frappe.get_all(""Budget Allocation"", filters={""status"": ""Paid"", ""expense_amount"": ["">"", 5000]}, fields=[""customer_name"", ""invoice_date"", ""expense_amount""], order_by=""creation desc"")"
Display Cash Flow Statement Depreciation records in which amount marked as value_488.,"frappe.get_all(""Asset Depreciation"", filters={""amount"": ""value_488""})"
List every available Department Structure document from the database.,"frappe.get_all(""Department Structure"")"
"Fetch Credit Inventory Meeting Minutes records whose status marked as Active, including stock_uom and vehicle_type.","frappe.get_all(""Credit Note"", filters={""status"": ""Active""}, fields=[""stock_uom"", ""vehicle_type""])"
Can you show me Accounting Ledger records that have leave_type marked as value_327.,"frappe.get_all(""Accounting Ledger"", filters={""leave_type"": ""value_327""})"
I need to see Purchase Helpdesk Ticket records that have the supplier_name marked as value_365.,"frappe.get_all(""Purchase Order"", filters={""supplier_name"": ""value_365""})"
"Find Email Subscription Booking records which include status marked as Paid and inspection_result marked as greater than 5000, containing order_date, amount, and inspection_result, ordered by creation in descending order.","frappe.get_all(""Appointment Booking"", filters={""status"": ""Paid"", ""inspection_result"": ["">"", 5000]}, fields=[""order_date"", ""amount"", ""inspection_result""], order_by=""creation desc"")"
Show me relevant data on Activity Log records in which name marked as value_456.,"frappe.get_all(""Activity Log"", filters={""name"": ""value_456""})"
"Bring up Leave Application records with status marked as Active, department marked as Sales, and date_of_joining marked as after 2023-01-01, containing name, email, and department, ordered by date_of_joining in descending order.","frappe.get_all(""Leave Application"", filters={""status"": ""Active"", ""department"": ""Sales"", ""date_of_joining"": ["">"", ""2023-01-01""]}, fields=[""name"", ""email"", ""department""], order_by=""date_of_joining desc"")"
Provide a comprehensive List of all Bonus Calculation entries.,"frappe.get_all(""Bonus Calculation"")"
"Give me an overview of Cash Flow Statement records with status marked as Paid and quantity marked as greater than 5000, along with stock_uom, inspection_result, and quantity, ordered by creation in descending order.","frappe.get_all(""Cash Flow Statement"", filters={""status"": ""Paid"", ""quantity"": ["">"", 5000]}, fields=[""stock_uom"", ""inspection_result"", ""quantity""], order_by=""creation desc"")"
"Look up Purchase Helpdesk Ticket records that have the department with status HR, status with status Active, from_date with status on or after 2023-06-01, and to_date with status on or before 2023-12-31, containing employee_name, leave_type, and status, ordered by from_date in ascending order.","frappe.get_all(""Purchase Order"", filters={""department"": ""HR"", ""status"": ""Active"", ""from_date"": ["">="", ""2023-06-01""], ""to_date"": [""<="", ""2023-12-31""]}, fields=[""employee_name"", ""leave_type"", ""status""], order_by=""from_date asc"")"
I'd like to see information on exwith statusing Journal Entry data in the database.,"frappe.get_all(""Journal Entry"")"
"Help me find Accounting Ledger records in which status with status Completed, capacity with status greater than 5000, and location with status Los Angeles, with details of name, capacity, and location, ordered by capacity in descending order, with a page length of 20.","frappe.get_all(""Accounting Ledger"", filters={""status"": ""Completed"", ""capacity"": ["">"", 5000], ""location"": ""Los Angeles""}, fields=[""name"", ""capacity"", ""location""], order_by=""capacity desc"", limit=20)"
"Show details of Bonus Calculation records that have status marked as Paid and vehicle_type marked as greater than 5000, accompanied by leave_type, stock_uom, and vehicle_type, ordered by creation in descending order.","frappe.get_all(""Bonus Calculation"", filters={""status"": ""Paid"", ""vehicle_type"": ["">"", 5000]}, fields=[""leave_type"", ""stock_uom"", ""vehicle_type""], order_by=""creation desc"")"
Can you show me a complete lbeingt of Journal Entry documents?,"frappe.get_all(""Journal Entry"")"
"I need to see Email Subscription Booking records that have the status marked as Paid and currency marked as greater than 5000, with details of order_date, journal_entry_type, and currency, ordered by creation in descending order.","frappe.get_all(""Appointment Booking"", filters={""status"": ""Paid"", ""currency"": ["">"", 5000]}, fields=[""order_date"", ""journal_entry_type"", ""currency""], order_by=""creation desc"")"
"Get me Journal Entry records with status with status Paid and company with status greater than 5000, containing task_status, journal_entry_type, and company, ordered by creation in descending order.","frappe.get_all(""Journal Entry"", filters={""status"": ""Paid"", ""company"": ["">"", 5000]}, fields=[""task_status"", ""journal_entry_type"", ""company""], order_by=""creation desc"")"
"Look up Journal Entry records in which status being Active, with details of expense_amount and pricing_rule_type.","frappe.get_all(""Journal Entry"", filters={""status"": ""Active""}, fields=[""expense_amount"", ""pricing_rule_type""])"
"List Payment Entry records that have status being Active, containing company and task_status.","frappe.get_all(""Payment Entry"", filters={""status"": ""Active""}, fields=[""company"", ""task_status""])"
"Fetch Journal Entry records whose status marked as Paid and expense_amount marked as greater than 5000, with details of status, order_date, and expense_amount, ordered by creation in descending order.","frappe.get_all(""Journal Entry"", filters={""status"": ""Paid"", ""expense_amount"": ["">"", 5000]}, fields=[""status"", ""order_date"", ""expense_amount""], order_by=""creation desc"")"
"Display Leave Application records whose status marked as Paid and grand_total marked as greater than 20000, including name, customer, and grand_total, ordered by creation in descending order.","frappe.get_all(""Leave Application"", filters={""status"": ""Paid"", ""grand_total"": ["">"", 20000]}, fields=[""name"", ""customer"", ""grand_total""], order_by=""creation desc"")"
Highlight key details from Stock Entry records which include status with status value_279.,"frappe.get_all(""Stock Entry"", filters={""status"": ""value_279""})"
List every Cash Flow Statement Depreciation document available.,"frappe.get_all(""Asset Depreciation"")"
"Bring up Email Subscription Booking records whose status marked as Active, along with order_date and journal_entry_type.","frappe.get_all(""Appointment Booking"", filters={""status"": ""Active""}, fields=[""order_date"", ""journal_entry_type""])"
Fetch Department Structure records whose supplier_name with status value_519.,"frappe.get_all(""Department Structure"", filters={""supplier_name"": ""value_519""})"
Provide a comprehensive lhavingt of all Compliance Certificate entries.,"frappe.get_all(""Compliance Certificate"")"
"Give me Accounting Ledger records that have status having Active, department having Sales, and date_of_joining having after 2022-01-01, with details of name, email, and department, ordered by date_of_joining in descending order.","frappe.get_all(""Accounting Ledger"", filters={""status"": ""Active"", ""department"": ""Sales"", ""date_of_joining"": ["">"", ""2022-01-01""]}, fields=[""name"", ""email"", ""department""], order_by=""date_of_joining desc"")"
"Look up Pricing Rule records whose status marked as Paid and vehicle_type marked as greater than 5000, with details of stock_uom, customer_name, and vehicle_type, ordered by creation in descending order.","frappe.get_all(""Pricing Rule"", filters={""status"": ""Paid"", ""vehicle_type"": ["">"", 5000]}, fields=[""stock_uom"", ""customer_name"", ""vehicle_type""], order_by=""creation desc"")"
"Provide Stock Entry records which include status being Active, accompanied by customer_name and vehicle_type.","frappe.get_all(""Stock Entry"", filters={""status"": ""Active""}, fields=[""customer_name"", ""vehicle_type""])"
"Uncover records of IT Service Request Analytics records which include status marked as Paid and status marked as greater than 5000, accompanied by customer_name, leave_type, and status, ordered by creation in descending order.","frappe.get_all(""Campaign Analytics"", filters={""status"": ""Paid"", ""status"": ["">"", 5000]}, fields=[""customer_name"", ""leave_type"", ""status""], order_by=""creation desc"")"
Show every Department Structure record stored in the system.,"frappe.get_all(""Department Structure"")"
"Showcase data for Advance Payment Entry records with status marked as Active, including leave_type and status.","frappe.get_all(""Advance Payment Entry"", filters={""status"": ""Active""}, fields=[""leave_type"", ""status""])"
"Can you show me Depreciation Schedule records that have status marked as Paid and pricing_rule_type marked as greater than 5000, including order_date, employee_name, and pricing_rule_type, ordered by creation in descending order.","frappe.get_all(""Depreciation Schedule"", filters={""status"": ""Paid"", ""pricing_rule_type"": ["">"", 5000]}, fields=[""order_date"", ""employee_name"", ""pricing_rule_type""], order_by=""creation desc"")"
