Corrected Customer Question,Corrected Frappe Query
Retrieve Purchase Order document where project_name equals 'Unpaid'.,"frappe.get_doc(""Purchase Order"", {""project_name"": ""Unpaid""})"
Can you get Invoice with contact_phone set to 'Open'?,"frappe.get_doc(""Invoice"", {""contact_phone"": ""Open""})"
Fetch Loan Repayment where comments matches 'Rejected'.,"frappe.get_doc(""Loan Repayment"", {""comments"": ""Rejected""})"
Find Property Setter where user_id is 'Approved'.,"frappe.get_doc(""Property Setter"", {""user_id"": ""Approved""})"
Show me Letter Head that has item_group = 'Cancelled'.,"frappe.get_doc(""Letter Head"", {""item_group"": ""Cancelled""})"
Fetch Website Settings where amount matches 'Pending'.,"frappe.get_doc(""Website Settings"", {""amount"": ""Pending""})"
Fetch Loan Disbursement where quantity matches 'On Hold'.,"frappe.get_doc(""Loan Disbursement"", {""quantity"": ""On Hold""})"
Can you get Training Event with priority set to 'Draft'?,"frappe.get_doc(""Training Event"", {""priority"": ""Draft""})"
Find Job Applicant where phone is 'Under Review'.,"frappe.get_doc(""Job Applicant"", {""phone"": ""Under Review""})"
Fetch Journal Entry where conversion_factor matches 'Pending'.,"frappe.get_doc(""Journal Entry"", {""conversion_factor"": ""Pending""})"
Can you get Customer with contact_email set to 'Delivered'?,"frappe.get_doc(""Customer"", {""contact_email"": ""Delivered""})"
Find Print Format where amount is 'Confirmed'.,"frappe.get_doc(""Print Format"", {""amount"": ""Confirmed""})"
Retrieve Delivery Note document where contact_phone equals 'Under Review'.,"frappe.get_doc(""Delivery Note"", {""contact_phone"": ""Under Review""})"
Retrieve Production Plan document where customer_name equals 'Paid'.,"frappe.get_doc(""Production Plan"", {""customer_name"": ""Paid""})"
Fetch User where attachments matches 'Completed'.,"frappe.get_doc(""User"", {""attachments"": ""Completed""})"
Show me Loan Disbursement that has company = 'On Hold'.,"frappe.get_doc(""Loan Disbursement"", {""company"": ""On Hold""})"
Retrieve Loan Repayment document where created_on equals '6207'.,"frappe.get_doc(""Loan Repayment"", {""created_on"": ""6207""})"
Can you get Loan Repayment with price set to 'Overdue'?,"frappe.get_doc(""Loan Repayment"", {""price"": ""Overdue""})"
Fetch Timesheet where designation matches 'Paid'.,"frappe.get_doc(""Timesheet"", {""designation"": ""Paid""})"
Find Attendance where total is 'Active'.,"frappe.get_doc(""Attendance"", {""total"": ""Active""})"
Retrieve Email Account document where date equals 'On Hold'.,"frappe.get_doc(""Email Account"", {""date"": ""On Hold""})"
Fetch Leave Allocation where billing_address matches 'Draft'.,"frappe.get_doc(""Leave Allocation"", {""billing_address"": ""Draft""})"
Fetch Work Order where modified_on matches 'Cancelled'.,"frappe.get_doc(""Work Order"", {""modified_on"": ""Cancelled""})"
Find Purchase Invoice where supplier_name is 'Submitted'.,"frappe.get_doc(""Purchase Invoice"", {""supplier_name"": ""Submitted""})"
Fetch Letter Head where total matches 'Overdue'.,"frappe.get_doc(""Letter Head"", {""total"": ""Overdue""})"
Show me Timesheet that has name = 'Rejected'.,"frappe.get_doc(""Timesheet"", {""name"": ""Rejected""})"
Fetch Lab Test where delivery_date matches 'Confirmed'.,"frappe.get_doc(""Lab Test"", {""delivery_date"": ""Confirmed""})"
Retrieve Purchase Receipt document where phone equals 'Inactive'.,"frappe.get_doc(""Purchase Receipt"", {""phone"": ""Inactive""})"
Can you get Hospitalization with address set to 'Processing'?,"frappe.get_doc(""Hospitalization"", {""address"": ""Processing""})"
Retrieve User document where role equals 'Unpaid'.,"frappe.get_doc(""User"", {""role"": ""Unpaid""})"
Retrieve Blog Post document where subtotal equals 'Submitted'.,"frappe.get_doc(""Blog Post"", {""subtotal"": ""Submitted""})"
Can you get Vendor Performance Review with priority set to 'Pending'?,"frappe.get_doc(""Vendor Performance Review"", {""priority"": ""Pending""})"
Retrieve Purchase Receipt document where priority equals 'Open'.,"frappe.get_doc(""Purchase Receipt"", {""priority"": ""Open""})"
Show me User that has due_date = 'Confirmed'.,"frappe.get_doc(""User"", {""due_date"": ""Confirmed""})"
Retrieve Quotation document where qty equals 'Draft'.,"frappe.get_doc(""Quotation"", {""qty"": ""Draft""})"
Retrieve Event document where contact_phone equals 'Approved'.,"frappe.get_doc(""Event"", {""contact_phone"": ""Approved""})"
Find Task where role is 'Under Review'.,"frappe.get_doc(""Task"", {""role"": ""Under Review""})"
Retrieve Material Request document where attachments equals 'Cancelled'.,"frappe.get_doc(""Material Request"", {""attachments"": ""Cancelled""})"
Can you get Project with supplier_name set to 'Submitted'?,"frappe.get_doc(""Project"", {""supplier_name"": ""Submitted""})"
Retrieve Library Transaction document where conversion_factor equals 'Delivered'.,"frappe.get_doc(""Library Transaction"", {""conversion_factor"": ""Delivered""})"
Show me Employee that has attachments = 'Processing'.,"frappe.get_doc(""Employee"", {""attachments"": ""Processing""})"
Show me Project that has discount = 'Completed'.,"frappe.get_doc(""Project"", {""discount"": ""Completed""})"
Retrieve Library Membership document where total equals 'Active'.,"frappe.get_doc(""Library Membership"", {""total"": ""Active""})"
Show me Lab Test that has discount = 'Completed'.,"frappe.get_doc(""Lab Test"", {""discount"": ""Completed""})"
Fetch Loan Disbursement where item_group matches 'Delivered'.,"frappe.get_doc(""Loan Disbursement"", {""item_group"": ""Delivered""})"
Can you get Event with supplier_id set to 'Open'?,"frappe.get_doc(""Event"", {""supplier_id"": ""Open""})"
Retrieve Job Applicant document where reference_number equals 'Unpaid'.,"frappe.get_doc(""Job Applicant"", {""reference_number"": ""Unpaid""})"
Fetch Social Media Post where project_name matches 'Cancelled'.,"frappe.get_doc(""Social Media Post"", {""project_name"": ""Cancelled""})"
Can you get Job Offer with supplier_id set to 'Processing'?,"frappe.get_doc(""Job Offer"", {""supplier_id"": ""Processing""})"
Can you get Loan with currency set to 'Unpaid'?,"frappe.get_doc(""Loan"", {""currency"": ""Unpaid""})"
Can you get System Settings with date set to 'Paid'?,"frappe.get_doc(""System Settings"", {""date"": ""Paid""})"
Find Social Media Post where project_name is 'Inactive'.,"frappe.get_doc(""Social Media Post"", {""project_name"": ""Inactive""})"
Show me Newsletter that has reference_number = 'Closed'.,"frappe.get_doc(""Newsletter"", {""reference_number"": ""Closed""})"
Find Loan Disbursement where shipping_address is 'Paid'.,"frappe.get_doc(""Loan Disbursement"", {""shipping_address"": ""Paid""})"
Show me Email Template that has rate = 'Cancelled'.,"frappe.get_doc(""Email Template"", {""rate"": ""Cancelled""})"
Find Print Format where payment_terms is 'Unpaid'.,"frappe.get_doc(""Print Format"", {""payment_terms"": ""Unpaid""})"
Fetch Hospitalization where supplier_id matches 'Inactive'.,"frappe.get_doc(""Hospitalization"", {""supplier_id"": ""Inactive""})"
Find Job Applicant where payment_terms is 'Active'.,"frappe.get_doc(""Job Applicant"", {""payment_terms"": ""Active""})"
Retrieve Work Order document where contact_person equals 'Approved'.,"frappe.get_doc(""Work Order"", {""contact_person"": ""Approved""})"
Can you get Procurement Request with contact_phone set to 'Approved'?,"frappe.get_doc(""Procurement Request"", {""contact_phone"": ""Approved""})"
Show me Letter Head that has country = 'Paid'.,"frappe.get_doc(""Letter Head"", {""country"": ""Paid""})"
Retrieve Loan Disbursement document where contact_phone equals 'On Hold'.,"frappe.get_doc(""Loan Disbursement"", {""contact_phone"": ""On Hold""})"
Retrieve Bill of Materials document where company equals 'Cancelled'.,"frappe.get_doc(""Bill of Materials"", {""company"": ""Cancelled""})"
Fetch Letter Head where shipping_address matches 'Unpaid'.,"frappe.get_doc(""Letter Head"", {""shipping_address"": ""Unpaid""})"
Show me Loan that has item_name = 'Under Review'.,"frappe.get_doc(""Loan"", {""item_name"": ""Under Review""})"
Fetch Purchase Order where item_group matches 'Cancelled'.,"frappe.get_doc(""Purchase Order"", {""item_group"": ""Cancelled""})"
Show me Timesheet that has currency = 'Confirmed'.,"frappe.get_doc(""Timesheet"", {""currency"": ""Confirmed""})"
Fetch Program where conversion_factor matches 'Confirmed'.,"frappe.get_doc(""Program"", {""conversion_factor"": ""Confirmed""})"
Fetch Lab Test where item_group matches 'Processing'.,"frappe.get_doc(""Lab Test"", {""item_group"": ""Processing""})"
Find Item where delivery_date is 'Draft'.,"frappe.get_doc(""Item"", {""delivery_date"": ""Draft""})"
Show me Appointment that has description = 'Approved'.,"frappe.get_doc(""Appointment"", {""description"": ""Approved""})"
Find Employee where tax is 'Inactive'.,"frappe.get_doc(""Employee"", {""tax"": ""Inactive""})"
Fetch Email Account where workflow_state matches '7046'.,"frappe.get_doc(""Email Account"", {""workflow_state"": ""7046""})"
Fetch Web Page where department matches 'Rejected'.,"frappe.get_doc(""Web Page"", {""department"": ""Rejected""})"
Find Patient where warehouse is 'Pending'.,"frappe.get_doc(""Patient"", {""warehouse"": ""Pending""})"
Show me Newsletter that has item_code = 'Submitted'.,"frappe.get_doc(""Newsletter"", {""item_code"": ""Submitted""})"
Find Purchase Receipt where country is 'Rejected'.,"frappe.get_doc(""Purchase Receipt"", {""country"": ""Rejected""})"
Find Training Program where duration is 'On Hold'.,"frappe.get_doc(""Training Program"", {""duration"": ""On Hold""})"
Can you get Task with enabled set to 'Overdue'?,"frappe.get_doc(""Task"", {""enabled"": ""Overdue""})"
Show me Loan Application that has customer_name = 'Approved'.,"frappe.get_doc(""Loan Application"", {""customer_name"": ""Approved""})"
Fetch System Settings where user_id matches 'Unpaid'.,"frappe.get_doc(""System Settings"", {""user_id"": ""Unpaid""})"
Show me Clinical Procedure that has payment_terms = 'Pending'.,"frappe.get_doc(""Clinical Procedure"", {""payment_terms"": ""Pending""})"
Find Job Applicant where company is 'Closed'.,"frappe.get_doc(""Job Applicant"", {""company"": ""Closed""})"
Show me Library Membership that has address = 'Open'.,"frappe.get_doc(""Library Membership"", {""address"": ""Open""})"
Find Address where date is 'Submitted'.,"frappe.get_doc(""Address"", {""date"": ""Submitted""})"
Retrieve Website Settings document where notes equals 'Confirmed'.,"frappe.get_doc(""Website Settings"", {""notes"": ""Confirmed""})"
Find Leave Allocation where priority is 'Pending'.,"frappe.get_doc(""Leave Allocation"", {""priority"": ""Pending""})"
Fetch Maintenance Visit where item_name matches 'Paid'.,"frappe.get_doc(""Maintenance Visit"", {""item_name"": ""Paid""})"
Fetch Job Applicant where task_name matches 'Draft'.,"frappe.get_doc(""Job Applicant"", {""task_name"": ""Draft""})"
Find Email Template where uom is 'Overdue'.,"frappe.get_doc(""Email Template"", {""uom"": ""Overdue""})"
Can you get Supplier with department set to 'Processing'?,"frappe.get_doc(""Supplier"", {""department"": ""Processing""})"
Show me Library Transaction that has total = 'Cancelled'.,"frappe.get_doc(""Library Transaction"", {""total"": ""Cancelled""})"
Find Raw Material Usage Report where supplier_id is 'Paid'.,"frappe.get_doc(""Raw Material Usage Report"", {""supplier_id"": ""Paid""})"
Show me Customer that has designation = 'Open'.,"frappe.get_doc(""Customer"", {""designation"": ""Open""})"
Can you get Appointment with first_name set to 'Overdue'?,"frappe.get_doc(""Appointment"", {""first_name"": ""Overdue""})"
Retrieve Newsletter document where workflow_state equals 'Completed'.,"frappe.get_doc(""Newsletter"", {""workflow_state"": ""Completed""})"
Fetch Employee Shift Schedule where description matches 'Unpaid'.,"frappe.get_doc(""Employee Shift Schedule"", {""description"": ""Unpaid""})"
Fetch Email Account where date matches 'Submitted'.,"frappe.get_doc(""Email Account"", {""date"": ""Submitted""})"
Show me Sales Invoice that has subtotal = '1429'.,"frappe.get_doc(""Sales Invoice"", {""subtotal"": ""1429""})"
Can you get Issue with priority set to 'Completed'?,"frappe.get_doc(""Issue"", {""priority"": ""Completed""})"
Show me Lead that has warehouse = 'Processing'.,"frappe.get_doc(""Lead"", {""warehouse"": ""Processing""})"
Can you get Communication with uom set to 'Overdue'?,"frappe.get_doc(""Communication"", {""uom"": ""Overdue""})"
Fetch Timesheet where currency matches 'Approved'.,"frappe.get_doc(""Timesheet"", {""currency"": ""Approved""})"
Show me Hospitalization that has name = 'Completed'.,"frappe.get_doc(""Hospitalization"", {""name"": ""Completed""})"
Find Email Account where due_date is 'Active'.,"frappe.get_doc(""Email Account"", {""due_date"": ""Active""})"
Fetch Project where subtotal matches 'Unpaid'.,"frappe.get_doc(""Project"", {""subtotal"": ""Unpaid""})"
Show me Job Applicant that has email = 'Overdue'.,"frappe.get_doc(""Job Applicant"", {""email"": ""Overdue""})"
Can you get Expense Claim with conversion_factor set to 'Inactive'?,"frappe.get_doc(""Expense Claim"", {""conversion_factor"": ""Inactive""})"
Show me Invoice that has first_name = 'Processing'.,"frappe.get_doc(""Invoice"", {""first_name"": ""Processing""})"
Can you get Invoice with priority set to 'Submitted'?,"frappe.get_doc(""Invoice"", {""priority"": ""Submitted""})"
Can you get Website Theme with reference_number set to 'Open'?,"frappe.get_doc(""Website Theme"", {""reference_number"": ""Open""})"
Find Task where quantity is 'Paid'.,"frappe.get_doc(""Task"", {""quantity"": ""Paid""})"
Find Quotation where country is '6544'.,"frappe.get_doc(""Quotation"", {""country"": ""6544""})"
Fetch Performance Appraisal Form where subtotal matches 'Closed'.,"frappe.get_doc(""Performance Appraisal Form"", {""subtotal"": ""Closed""})"
Can you get Library Transaction with comments set to 'Approved'?,"frappe.get_doc(""Library Transaction"", {""comments"": ""Approved""})"
Retrieve Loan document where item_code equals 'Completed'.,"frappe.get_doc(""Loan"", {""item_code"": ""Completed""})"
Find Training Event where qty is 'Open'.,"frappe.get_doc(""Training Event"", {""qty"": ""Open""})"
Can you get Maintenance Visit with status set to 'Submitted'?,"frappe.get_doc(""Maintenance Visit"", {""status"": ""Submitted""})"
Show me Lead that has uom = 'Rejected'.,"frappe.get_doc(""Lead"", {""uom"": ""Rejected""})"
Retrieve Item document where role equals 'Submitted'.,"frappe.get_doc(""Item"", {""role"": ""Submitted""})"
Retrieve Journal Entry document where country equals 'Approved'.,"frappe.get_doc(""Journal Entry"", {""country"": ""Approved""})"
Show me Program that has rate = 'Active'.,"frappe.get_doc(""Program"", {""rate"": ""Active""})"
Fetch Loan Disbursement where status matches 'Submitted'.,"frappe.get_doc(""Loan Disbursement"", {""status"": ""Submitted""})"
Fetch Journal Entry where item_group matches 'Draft'.,"frappe.get_doc(""Journal Entry"", {""item_group"": ""Draft""})"
